course_id,title,num_inst,in_master,master_status,institutions
JOU3101C,REPORTING I,6,yes,queued,FAMU;FAU;UCF;UF;USF;UWF
JOU4181,PUBLIC AFFAIRS REPORTING,6,yes,queued,FAMU;FAU;UCF;UF;USF;UWF
JPN1120C,JAPANESE I,6,yes,queued,FAU;FSU;MDC;UCF;USF;UWF
JPN1121C,JAPANESE II,6,yes,queued,FAU;FSU;MDC;UCF;USF;UWF
MAE4320,TEACHING MATHEMATICS IN MIDDLE SCHOOL,6,yes,queued,BC;FIU;FSU;UNF;USF;UWF
MUE3311,PUBLIC SCHOOL MUSIC,6,yes,queued,FAMU;FGCU;FLAC;FSU;UF;UWF
MUG2101,CONDUCTING I,6,yes,queued,FSWSC;HSBC;MDC;SPC;TCF;UWF
MUN3443,PERCUSSION ENSEMBLE,6,yes,queued,FAMU;UCF;UF;UNF;USF;UWF
MUT4311,ORCHESTRATION,6,yes,queued,FAU;FIU;FSU;UCF;UNF;UWF
MVS4341,PRINCIPAL APPLIED VIOLIN,6,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UWF
MVS4343,APP MUS PRIN CELLO,6,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UWF
NGR6710,TEACH & ASSESS STRAT NSG ED,6,no,,FGCU;FNU;UF;UNF;USF;UWF
NUR4905,DIRECTED INDEPENDENT STUDY,6,no,,FAU;FGCU;FSU;UF;UNF;UWF
PAD6946,INTERNSHIP IN PUBLIC ADMINISTRATION,6,no,,FIU;UCF;UF;UNF;USF;UWF
PHC6000,EPIDEMIOLOGY,6,no,,FAMU;FIU;UCF;UF;UNF;UWF
PHC6945,PUBLIC HEALTH PRACTICUM,6,no,,FAMU;FIU;UF;UNF;USF;UWF
PHI3320,PHILOSOPHY OF MIND,6,yes,queued,FAU;FIU;FSU;UCF;UNF;UWF
PHI3670,ETHICAL THEORY,6,yes,queued,FAU;FGCU;FSU;UCF;UNF;UWF
PHY3424C,OPTICS,6,yes,queued,FAMU;FIU;FSU;STU;UNF;UWF
POS3424,LEGISLATIVE PROCESS,6,yes,queued,FGCU;FIU;STU;UCF;UNF;UWF
POT4204,AMERICAN POLITICAL THOUGHT,6,yes,queued,FAMU;FAU;FGCU;UF;USF;UWF
PSY2023,CAREERS IN PSYCHOLOGY,6,yes,queued,EFSC;FGCU;FSU;KU;STU;UWF
PUR3100,WRITING FOR PUBLIC RELATIONS,6,yes,queued,FGCU;FSU;STU;UCF;UNF;UWF
PUR4400C,CRISIS COMMUNICATIONS,6,yes,queued,FSU;KU;UCF;UF;UNF;UWF
REE4905,DIRECTED STUDY,6,no,,FAU;FGCU;FIU;FSU;UF;UWF
SOW3203,INTRODUCTION TO SOCIAL WORK,6,yes,queued,FAMU;FIU;FSU;UNF;USF;UWF
SOW3350,INTERVIEWING AND DOCUMENTATION,6,yes,queued,EWU;FAMU;FIU;FNU;FSU;UWF
SOW4510C,INTEGRATIVE SEMINAR AND FIELD PLACEMENT,6,yes,queued,FAMU;FAU;FSU;UCF;USF;UWF
SOW4905,DIRECTED INDIVIDUAL STUDY,6,no,,FAMU;FAU;FIU;FSU;UNF;UWF
SOW5404,SOCIAL WORK RESEARCH,6,no,,FAMU;FIU;FSU;UCF;UNF;UWF
STA6971,THESIS,6,no,,FIU;UCF;UF;UNF;USF;UWF
ZOO4454C,ICHTHYOLOGY,6,yes,queued,FGCU;FIU;FSU;UNF;USF;UWF
ADV2000C,ADVERTISING,5,yes,queued,EFSC;IRSC;RU;UIC;UWF
AMH4575,THE CIVIL RIGHTS MOVEMENT,5,yes,queued,FAMU;FAU;UCF;UF;UWF
AMS2010,CIVIL DISCOURSE AND THE AMERICAN POLITICAL ORDER,5,yes,queued,FSU;LSSC;NCF;UF;UWF
ANG6971,MASTER'S THESIS,5,no,,FAU;UCF;UF;USF;UWF
APK6111C,ADVANCED EXERCISE PHYSIOLOGY,5,no,,FAU;UCF;UNF;USF;UWF
ARH4930,SPECIAL TOPICS,5,no,,FAU;FGCU;UF;USF;UWF
ATR5217C,PHYSICAL EXAMINATION I,5,no,,FIU;UCF;UNF;USF;UWF
BCH3033,BIOCHEMISTRY I,5,yes,queued,BC;FAU;FIU;STU;UWF
BCH3033L,BIOCHEMISTRY I LAB,5,yes,queued,FAU;FIU;FNU;STU;UWF
BCH3034,BIOCHEMISTRY II,5,yes,queued,FAU;FIU;FNU;STU;UWF
BCN3762,CODES AND STANDARDS,5,yes,queued,EU;FIU;KU;UNF;UWF
BCN4720C,SCHEDULING,5,yes,queued,EU;FGCU;UF;UNF;UWF
BUL4905,DIRECTED STUDY,5,no,,FAMU;FAU;UF;UNF;UWF
CAI4203,DEEP LEARNING,5,yes,queued,FGCU;FIU;FLPOLY;USF;UWF
CCJ3014,CRIMINOLOGY,5,yes,queued,DORAL;FAU;UCF;UNF;UWF
CCJ6705,RESEARCH METHODS IN CRIMINOLOGY,5,no,,FIU;UF;UNF;USF;UWF
CEN4721,HUMAN COMPUTER INTERACTION,5,yes,queued,FAMU;FGCU;FLPOLY;UF;UWF
CHM3410,PHYSICAL CHEMISTRY I,5,yes,queued,FAU;FGCU;FIU;UCF;UWF
CHM3411,PHYSICAL CHEMISTRY II,5,yes,queued,FAU;FGCU;FIU;UCF;UWF
CHM4455,POLYMER CHEMISTRY,5,yes,queued,FAMU;FSU;UCF;USF;UWF
CIS3949,COOPERATIVE EDUCATION,5,no,,FAMU;FIU;UCF;UNF;UWF
CLP4302,INTRODUCTION TO CLINICAL PSYCHOLOGY,5,yes,queued,FAMU;FGCU;UF;USF;UWF
CLP4390,FORENSIC PSYCHOLOGY,5,yes,queued,EWU;FAU;KU;UCF;UWF
COM3465,CONFLICT RESOLUTION,5,yes,queued,EWU;FGCU;KU;UF;UWF
COP3813C,INTERNET PROGRAMMING,5,yes,queued,EFSC;FAU;FSCJ;UNF;UWF
COP4710,DATABASE SYSTEMS,5,yes,queued,FIU;FSU;UCF;USF;UWF
COP5725,DATABASE SYSTEMS,5,no,,FAMU;FIU;FSU;UF;UWF
CPO6206,SEMINAR IN AFRICAN POLITICS,5,no,,FIU;UCF;UF;UNF;UWF
CRW3110,FICTION WRITING,5,yes,queued,FAMU;FSU;UF;UNF;UWF
EAB6780,ETHICS FOR BEHAVIOR ANALYSTS,5,no,,FAMU;FIU;FNU;UF;UWF
ECP6705,ADVANCED MANAGERIAL ECONOMICS,5,no,,FAU;FGCU;FIU;UNF;UWF
EDA6423,DATA ANALYSIS FOR SCHOOL IMPROVEMENT,5,no,,FIU;UCF;UF;UNF;UWF
EDE4905,DIRECTED INDIVIDUAL STUDY,5,no,,FAMU;FSU;UF;USF;UWF
EDG4942,FIELD STUDIES II,5,no,,FGCU;LSSC;PSC;UCF;UWF
EDH6505,FINANCE IN HIGHER EDUCATION,5,no,,FGCU;FSU;UCF;UNF;UWF
EEL6905,DIRECTED STUDY,5,no,,FAMU;FAU;FIU;UF;UWF
EEX6222,ADVPSYCHOED ASSESS-EXCEP STUD,5,no,,FGCU;UCF;UF;USF;UWF
EME3410,INTEGRATING TECHNOLOGY IN THE CLASSROOM,5,yes,queued,BC;CFK;IRSC;NWFSC;UWF
ENC3416,DIGITAL WRITING,5,yes,queued,FIU;FLAC;FSU;USF;UWF
ENL4333,SHAKESPEARE,5,yes,queued,FAU;FSU;UCF;UF;UWF
EUH3411,ANCIENT ROME,5,yes,queued,FIU;FLAC;UCF;UNF;UWF
EUH3576,SOVIET UNION SINCE 1917,5,yes,queued,FAU;FIU;UF;USF;UWF
EVR4905,DIRECTED STUDY,5,no,,FAU;FGCU;FIU;USF;UWF
EXP4204C,PERCEPTION,5,yes,queued,FAU;FIU;FLAC;USF;UWF
FIN4128,FINANCIAL PLAN DEVELOPMENT,5,yes,queued,FGCU;UF;UNF;USF;UWF
FRE4905,DIRECTED STUDY,5,no,,FSU;UF;UNF;USF;UWF
GIS4043C,GEOGRAPHIC INFORMATION SYSTEMS,5,yes,queued,FAMU;FAU;FSU;USF;UWF
GLY4905,DIRECTED STUDY,5,no,,FAU;FSU;UF;USF;UWF
GRA2208C,TYPOGRAPHY,5,yes,queued,FAU;SFC;UF;UNF;UWF
GRA3102C,VISUAL COMMUNICATION,5,yes,queued,FAMU;IRSC;SJRSC;UCF;UWF
GRA4930C,SPECIAL TOPICS IN GRAPHIC DESIGN,5,no,,IRSC;UF;UNF;USF;UWF
HIS3930,SPECIAL TOPICS,5,no,,FGCU;FLPOLY;UCF;USF;UWF
HIS6905,DIRECTED STUDY,5,no,,FGCU;UCF;UF;UNF;UWF
HSA4430,HEALTH ECONOMICS,5,yes,queued,FGCU;PHSC;SJRSC;UF;UWF
HSA6175,HEALTHCARE FINANCE,5,no,,FAMU;FAU;FIU;UCF;UWF
IDS4890,SENIOR CAPSTONE,5,yes,queued,FIU;FLAC;FLPOLY;UNF;UWF
INR4102,AMERICAN FOREIGN POLICY,5,yes,queued,FAMU;FSU;UCF;UNF;UWF
ISM6136,DATA MINING,5,no,,FAU;FGCU;FIU;USF;UWF
ISM6405,BUSINESS INTELLIGENCE,5,no,,FAU;FIU;FSU;UF;UWF
JPN4905,DIRECTED STUDY,5,no,,FAU;FSU;UF;USF;UWF
MAN6721,BUSINESS POLICY,5,no,,EWU;FAU;UCF;UF;UWF
MAN6905,DIRECTED STUDY,5,no,,FAU;UF;UNF;USF;UWF
MAP5345,PARTIAL DIFFERENTIAL EQUATIONS,5,no,,FAMU;FSU;UF;USF;UWF
MAT6971,THESIS,5,no,,FAU;UF;UNF;USF;UWF
MHF3202,SETS & LOGIC,5,yes,queued,FAU;IRSC;UF;UNF;UWF
MUE4481C,JAZZ ENSEMBLE TECHNIQUES,5,yes,queued,FAU;FGCU;FIU;FSU;UWF
MUL4400,PIANO LITERATURE,5,yes,queued,FAU;FIU;UF;UNF;UWF
MUN3133,SYMPHONIC BAND,5,yes,queued,FAMU;FGCU;UCF;UF;UWF
MUN3323,CHORALE,5,yes,queued,FGCU;UCF;UF;UNF;UWF
MUN4714,CHAMBER JAZZ,5,yes,queued,FAU;FIU;FLAC;UNF;UWF
MVS3970,JUNIOR RECITAL,5,no,,FIU;FSU;UCF;UF;UWF
MVS4971,SENIOR RECITAL,5,no,,FIU;FLAC;FSU;UF;UWF
MVV3970,JUNIOR RECITAL,5,no,,FSU;UCF;UF;UNF;UWF
MVV4640,VOCAL PEDAGOGY,5,yes,queued,FAU;UCF;UF;UNF;UWF
MVV4971,SENIOR RECITAL,5,no,,FLAC;FSU;UF;UNF;UWF
NGR6201C,ADULT I PRIMARY CARE,5,no,,FAMU;FIU;FSU;UCF;UWF
NGR6301C,ADVANCED CHILD HEALTH NURSING I,5,no,,FAU;FIU;UF;USF;UWF
NGR6638,HEALTH PROMOTION,5,no,,FGCU;FNU;UF;USF;UWF
NGR6905,DIRECTED INDEPENDENT STUDY,5,no,,FAU;FGCU;UF;USF;UWF
PAD4905,DIRECTED STUDY,5,no,,FAU;FGCU;FIU;FSU;UWF
PAD6335,STRATEGIC PLANNING,5,no,,FGCU;UCF;UNF;USF;UWF
PCB5235,IMMUNOLOGY,5,no,,FAMU;UCF;UF;UNF;UWF
PET4905,DIRECTED INDEPENDENT STUDY,5,no,,FAMU;FAU;UNF;USF;UWF
PHC6003,CHRONIC DISEASE EPIDEMIOLOGY,5,no,,FAMU;FIU;UF;UNF;UWF
PHC6251,DISEASE SURVEILLANCE AND MONITORING,5,no,,FAMU;FIU;UF;USF;UWF
PHH3400,MODERN PHILOSOPHY,5,yes,queued,FAU;FSU;UF;UNF;UWF
PHI3130,LOGIC,5,yes,queued,FGCU;FSU;UF;USF;UWF
PHI3500,METAPHYSICS,5,yes,queued,FAMU;FIU;UF;UNF;UWF
PHI3800,AESTHETICS,5,yes,queued,FIU;FSU;UCF;UNF;UWF
PHY3722C,ELECTRONICS,5,yes,queued,FAU;FIU;UCF;UNF;UWF
PHY3802L,INTERMEDIATE PHYSICS LAB,5,yes,queued,FAU;FIU;FSU;UCF;UWF
POS6045,SEMINAR IN AMERICAN POLITICS,5,no,,FAU;UCF;UF;USF;UWF
PUR4801,PUBLIC RELATIONS CASES,5,yes,queued,FAMU;UCF;UNF;USF;UWF
REL4905,DIRECTED INDIVIDUAL STUDY,5,no,,FAMU;FLAC;FSU;UF;UWF
SPC4540,PERSUASION,5,yes,queued,FAU;FLAC;FSU;UCF;UWF
SPM3004,PRINCIPLES OF SPORTS MGT,5,yes,queued,EFSC;FGCU;FLAC;FNU;UWF
SPN3400,ADVANCED STYLISTICS,5,yes,queued,BU;FAU;FGCU;FSU;UWF
SYO4250,SOCIOLOGY OF EDUCATION,5,yes,queued,FAMU;FSU;UCF;USF;UWF
TAX6065,TAX RESEARCH,5,no,,FAU;FIU;UCF;USF;UWF
TPA2232C,BEGINNING COSTUME,5,yes,queued,CF;NWFSC;UCF;UF;UWF
TPA3230C,COSTUME DESIGN,5,yes,queued,FAMU;FGCU;FIU;FSU;UWF
TRA4202,LOGISTICS SYSTEMS MANAGEMENT,5,yes,queued,CF;FSCJ;KU;UNF;UWF
TSL5142,CURRICULUM DEVELOPMENT IN TESOL,5,no,,FGCU;FIU;FSU;UF;UWF
TSL5525,ESOL CULTURAL DIVERSITY,5,no,,FGCU;FSU;UCF;USF;UWF
TTE4804,HIGHWAY GEOMETRIC DESIGN,5,yes,queued,FAMU;FIU;FLPOLY;FSU;UWF
ACG3343,COST ACCOUNTING,4,yes,queued,AU;MAU;MDC;UWF
ACG6405,ADV ACCT INFORMATION SYSTEMS,4,no,,FGCU;FIU;UNF;UWF
ADV3300,MEDIA PLANNING,4,yes,queued,FGCU;UNF;USF;UWF
AFR1101L,HERITAGE AND VALUES I LAB,4,yes,queued,PESC;SFC;UF;UWF
AFR2130L,LEADERSHIP LABORATORY-FALL TERM,4,yes,queued,PESC;SFC;UF;UWF
AMH3403,MODERN SOUTH,4,yes,queued,FAMU;UCF;UNF;UWF
AMH4170,CIVIL WAR AND RECONSTRUCTION,4,yes,queued,FAU;FIU;UCF;UWF
AML3604,AFRICAN-AMERICAN LITERATURE,4,yes,queued,EWU;FIU;USF;UWF
ANG6110,ARCHAEOLOGICAL THEORY,4,no,,UCF;UF;USF;UWF
ANG6905,DIRECTED STUDY,4,no,,FAU;UF;USF;UWF
ANT2905,DIRECTED STUDY,4,no,,BC;SFC;UCF;UWF
ARH4470,CONTEMPORARY ART,4,yes,queued,FAU;FIU;JMVU;UWF
ARH4940C,ART HISTORY INTERNSHIP,4,no,,FAU;UF;USF;UWF
ASH4404,MODERN CHINA,4,yes,queued,FAU;FIU;UCF;UWF
ATR5105C,ATHLETIC TRAINING TECHNIQUES,4,no,,FIU;UNF;USF;UWF
ATR5218C,PHYSICAL EXAMINATION II,4,no,,FIU;UNF;USF;UWF
ATT1120,INSTRUMENT PILOT GROUND SCHOOL,4,yes,queued,FSCJ;NWFSC;PHSC;UWF
BCN3224C,CONSTRUCTION TECHNIQUES,4,yes,queued,EU;UF;UNF;UWF
BCN4905,DIRECTED STUDY,4,no,,FAMU;FIU;UF;UWF
BOT2010L,GENERAL BOTANY LABORATORY,4,yes,queued,BC;PESC;SFC;UWF
BOT4404C,PHYCOLOGY,4,yes,queued,FIU;UNF;USF;UWF
BOT4503L,PLANT PHYSIOLOGY LAB,4,yes,queued,FAU;FIU;FSU;UWF
BSC1050,ENVIRONMENTAL SCIENCE,4,yes,queued,KU;SEC;SSCF;UWF
BSC1085L,ANATOMY & PHYSIOLOGY I LABORATORY,4,yes,queued,CFK;EU;PHSC;UWF
CCJ2002,CRIME IN AMERICA,4,yes,queued,CFK;FAU;UNF;UWF
CCJ3651,DRUGS AND CRIME,4,yes,queued,DORAL;FIU;FSU;UWF
CCJ4939,SENIOR CAPSTONE SEMINAR,4,no,,FAMU;UNF;USF;UWF
CCJ6905,INDEPENDENT STUDY,4,no,,FAU;UF;USF;UWF
CCJ6910,DIRECTED RESEARCH,4,no,,FGCU;UF;USF;UWF
CCJ6946,INTERNSHIP PROGRAM,4,no,,FIU;UCF;UNF;UWF
CDA3101,INTRODUCTION TO COMPUTER ORGANIZATION,4,yes,queued,FAMU;FSU;UF;UWF
CEG4801C,GEOTECHNICAL DESIGN,4,yes,queued,FAMU;FSU;UCF;UWF
CGN3501C,CIVIL ENGINEERING MATERIALS,4,yes,queued,FAU;UCF;UF;UWF
CHM4611,ADVANCED INORGANIC CHEMISTRY,4,yes,queued,FIU;UF;USF;UWF
CIS4368,INTRODUCTION TO DATABASE SECURITY,4,yes,queued,FAMU;FGCU;USF;UWF
CIS6971,THESIS,4,no,,UCF;UF;USF;UWF
CJC4010,CORRECTIONS,4,yes,queued,FGCU;UF;USF;UWF
CJE3674C,INTRODUCTION TO FORENSIC SCIENCE,4,yes,queued,FAU;KU;RU;UWF
CJJ4010,JUVENILE JUSTICE,4,yes,queued,FAU;FSU;UF;UWF
CJJ6020,JUVENILE JUSTICE,4,no,,UCF;UF;USF;UWF
COM3003,HUMAN COMMUNICATION,4,yes,queued,FIU;UCF;UNF;UWF
COM3014,GENDER & COMMUNICATION,4,yes,queued,FAU;FGCU;USF;UWF
COM4905,DIRECTED STUDY,4,no,,FAU;FSU;UNF;UWF
COM4940,INTERNSHIP,4,no,,FIU;KU;STU;UWF
COM4941,INTERNSHIP,4,no,,FSU;STU;UCF;UWF
COP3014C,PROGRAMMING 2,4,yes,queued,FAMU;FAU;FSU;UWF
CRW3310,POETRY WRITING,4,yes,queued,UCF;UF;UNF;UWF
CRW4211,CREATIVE NONFICTION,4,yes,queued,FAU;FIU;UF;UWF
CRW6130,FICTION WRITING,4,no,,FAU;UF;USF;UWF
CRW6331,VERSE WRITING,4,no,,FAU;UF;USF;UWF
CTS4348C,LINUX ADMINISTRATION,4,yes,queued,BC;FIU;USF;UWF
DAA2204C,BALLET I,4,yes,queued,FIU;UF;USF;UWF
ECO3303,HISTORY OF ECONOMIC THOUGHT,4,yes,queued,FIU;FSU;STU;UWF
ECT4905,DIRECTED STUDY,4,no,,FAMU;FIU;USF;UWF
ECT5905,DIRECTED INDIVIDUAL STUDY,4,no,,FAMU;FIU;FSU;UWF
EDA6503,THE PRINCIPALSHIP,4,no,,FIU;UF;USF;UWF
EDA6905,DIRECTED STUDY,4,no,,FAU;FIU;UF;UWF
EDF7475,QUALITATIVE RESRH DESG & ANLS,4,no,,FGCU;UCF;USF;UWF
EDF7478,ADVANCED QUALITATIVE ANALYSIS,4,no,,FGCU;UCF;USF;UWF
EDF7489,META-ANALYSIS,4,no,,FIU;FSU;UCF;UWF
EDG4941,INTERNSHIP II,4,no,,CC;PSC;UCF;UWF
EDG6415,PRINCIPLES OF INSTRUCTION AND CLASSROOM MANAGEMENT,4,no,,UCF;UF;UNF;UWF
EDG6940,GRADUATE INTERNSHIP,4,no,,FAU;UCF;UF;UWF
EDH6041,HIGHER EDUCATION ADVISING,4,no,,FGCU;FIU;UNF;UWF
EDH6634,STUD PERSONNEL SVCES-HIGHER ED,4,no,,FGCU;FIU;UCF;UWF
EEC4301,EARLY CHILDHOOD EDUCATION FOUNDATIONS,4,yes,queued,CF;FSCJ;FSU;UWF
EEE3308C,ELECTRONIC CIRCUITS 1,4,yes,queued,FLPOLY;UF;UNF;UWF
EEE3396C,SOLID STATE ELECTRONIC DEVICES,4,yes,queued,FIU;FLPOLY;UF;UWF
EEL5905,DIRECTED INDIVIDUAL (GRADUATE) STUDY,4,no,,FAMU;FSU;UF;UWF
EEX6025,FOUNDATIONS OF SPECIAL EDUCATION,4,no,,FGCU;UNF;USF;UWF
EEX6612,BEHAVIOR MANAGEMENT,4,no,,FGCU;UCF;USF;UWF
EME4673,FOUNDATIONS OF INSTRUCTIONAL DESIGN,4,yes,queued,SPC;UF;UNF;UWF
EME6458,DISTANCE TEACHING AND LEARNING,4,no,,FAU;UCF;UF;UWF
ENC1905,DIRECTED STUDY,4,no,,BC;FSU;TSC;UWF
ENC2905,DIRECTED STUDY,4,no,,CC;CF;UCF;UWF
ENC4940,WRITING INTERNSHIP,4,no,,UF;UNF;USF;UWF
ENT6016,VENTURE CREATION,4,no,,FAU;UCF;USF;UWF
ENV4351,SOLID WASTE ENGINEERING,4,yes,queued,FIU;UF;USF;UWF
ENV4514C,WATER & WASTEWATER ENGINEERING,4,yes,queued,FAU;FLPOLY;UF;UWF
EUH3121,EARLY MIDDLE AGES,4,yes,queued,FGCU;FSU;UF;UWF
EUH3122,HIGH MIDDLE AGES,4,yes,queued,FGCU;UCF;UF;UWF
EUH3570,MODERN RUSSIA,4,yes,queued,BU;FAU;FIU;UWF
EUH4465,NAZI GERMANY,4,yes,queued,FAU;FSU;UCF;UWF
FIN3244,MONEY AND CAPITAL MARKETS,4,yes,queued,FGCU;FNU;FSU;UWF
FIN4133,RETIREMENT PLANNING,4,yes,queued,FSU;UCF;USF;UWF
GEO3372,CONSERVATION OF RESOURCES,4,yes,queued,RU;UF;UNF;UWF
GEO6118,RESEARCH DESIGN,4,no,,FAU;FIU;UF;UWF
GIS4035C,REMOTE SENSING OF ENVIRONMENT,4,yes,queued,FAU;FSU;USF;UWF
GRA3112C,TYPOGRAPHIC DESIGN LAB 2,4,yes,queued,FAU;FSU;UCF;UWF
GRA4154C,ADVANCED ILLUSTRATION,4,yes,queued,FAU;UCF;UNF;UWF
HFT3221,MGT RESORT HOSP HUMAN RESOURC,4,yes,queued,FAU;FGCU;FSU;UWF
HFT4274,RESORT MANAGEMENT,4,yes,queued,FGCU;FIU;UCF;UWF
HFT4343,RESORT & REC FACILITIES MGT.,4,yes,queued,FGCU;FIU;UCF;UWF
HFT4945,INTERNSHIP EXPERIENCE,4,no,,FGCU;FIU;USF;UWF
HIS4935,SENIOR SEMINAR,4,no,,FAU;FIU;FSU;UWF
HIS4940,INTERNSHIP IN HISTORY,4,no,,FGCU;UNF;USF;UWF
HSA4192,HEALTH INFORMATICS,4,yes,queued,FIU;PSC;SPC;UWF
HSA4905,INDEPENDENT STUDY,4,no,,FAU;FIU;UNF;UWF
HSA5198,HEALTH INFORMATICS,4,no,,FAMU;FNU;UCF;UWF
HSA6197C,HEALTH INFORMATICS,4,no,,FIU;FNU;UCF;UWF
HUM4905,DIRECTED STUDY,4,no,,FAU;FLAC;USF;UWF
IDH2905,DIRECTED STUDY,4,no,,SFC;SSCF;UCF;UWF
IDH4905,HONORS CREDIT,4,no,,FAU;FIU;UF;UWF
IDH4970,HONORS THESIS,4,no,,FAU;UCF;USF;UWF
INP3004C,INDUSTRIAL PSYCHOLOGY,4,yes,queued,FIU;KU;UCF;UWF
INR4334,NATIONAL SECURITY POLICY,4,yes,queued,FAMU;FSU;UNF;UWF
INR4403,INTERNATIONAL LAW,4,yes,queued,EWU;FAMU;USF;UWF
INR4905,DIRECTED STUDY,4,no,,FIU;FSU;UF;UWF
INR5105,AMERICAN FOREIGN POLICY,4,no,,FAMU;FIU;UNF;UWF
ISM6562,BIG DATA FOR BUSINESS,4,no,,FGCU;UF;USF;UWF
MAT4905,DIRECTED STUDY,4,no,,CC;FIU;UF;UWF
MCB5205,MICROBES & DISEASE,4,no,,UCF;UF;UNF;UWF
MMC4601,VIDEO GAME ANALYSIS,4,yes,queued,FAMU;FIU;STU;UWF
MSL2905,DIRECTED STUDY,4,no,,SFC;SSCF;UCF;UWF
MSL4905,INDEPENDENT STUDY,4,no,,FSCJ;UF;UNF;UWF
MUN3123,CONCERT BAND,4,yes,queued,FLAC;UF;UNF;UWF
MUN3427,FLUTE CHOIR,4,yes,queued,UCF;UNF;USF;UWF
MUS2241,ITALIAN DICTION,4,yes,queued,FIU;UF;UNF;UWF
MVB3970,JUNIOR RECITAL,4,no,,FSU;UCF;UF;UWF
MVB4971,SENIOR RECITAL,4,no,,FLAC;FSU;UF;UWF
MVK3970,JUNIOR RECITAL,4,no,,FSU;UCF;UF;UWF
MVK4971,SENIOR RECITAL,4,no,,FLAC;FSU;UF;UWF
MVK5451,PIANO V,4,no,,FIU;FSU;UCF;UWF
MVP3970,JUNIOR RECITAL,4,no,,FSU;UCF;UF;UWF
MVP4971,SENIOR RECITAL,4,no,,FLAC;FSU;UF;UWF
MVS5451,VIOLIN V,4,no,,FIU;FSU;UCF;UWF
MVW3970,JUNIOR RECITAL,4,no,,FSU;UCF;UF;UWF
MVW4971,SENIOR RECITAL,4,no,,FLAC;FSU;UF;UWF
NGR5905,DIRECTED STUDY,4,no,,FAMU;FIU;FSU;UWF
NGR6202L,ADULT II PRIMARY CARE CLINICAL,4,no,,FAMU;FIU;UCF;UWF
NGR6301L,FAMILY NURSE PRACTITIONER II PRACTICUM,4,no,,FIU;UF;USF;UWF
NGR6715,INSTRUCTIONAL TECHNOLOGY,4,no,,FIU;FNU;UCF;UWF
NUR3905,DIRECTED STUDY,4,no,,FAMU;SPC;UCF;UWF
PAD6053,FOUNDATIONS OF PUBLIC ADMINISTRATION,4,no,,FAU;FIU;UCF;UWF
PET3640C,ADAPTED PHYSICAL ACTIVITES,4,yes,queued,EWU;FIU;USF;UWF
PHC4024,APPLIED EPIDEMIOLOGY,4,yes,queued,FGCU;FIU;UF;UWF
PHC4101,PUBLIC HEALTH CONCEPTS,4,yes,queued,FSU;UF;USF;UWF
PHC6194,SPATIAL EPIDEMIOLOGY,4,no,,FAMU;UF;USF;UWF
PHC6310,ENVIRONMENTAL TOXICOLOGY,4,no,,FAMU;FIU;USF;UWF
PHI2603,ETHICS IN CONTEMPORARY SOCIETY,4,yes,queued,FSCJ;NCF;UCF;UWF
PHI3400,PHILOSOPHY OF SCIENCE,4,yes,queued,FIU;FSU;UF;UWF
PHI4633,BIOMEDICAL ETHICS,4,yes,queued,FAU;FIU;UCF;UWF
PHY3220,CLASSICAL MECHANICS,4,yes,queued,UCF;UNF;USF;UWF
PHY4323,ELECTRICITY AND MAGNETISM I,4,yes,queued,FAMU;FIU;FSU;UWF
PHZ3151C,COMPUTATIONAL PHYSICS,4,yes,queued,FAU;FLPOLY;UCF;UWF
PLA3703,ETHICS,4,yes,queued,FGCU;KU;SPC;UWF
PLA4263,EVIDENCE,4,yes,queued,KU;SPC;UCF;UWF
PLA4885,CONSTITUTIONAL LAW,4,yes,queued,FGCU;FNU;KU;UWF
PLA4941,INTERNSHIP,4,no,,KU;SPC;UCF;UWF
PSB4002,BRAIN & BEHAVIOR,4,yes,queued,FGCU;STU;USF;UWF
PSY2905,DIRECTED STUDY,4,no,,BC;SFC;UCF;UWF
PSY4905,DIRECTED STUDY,4,no,,FAU;FLAC;UF;UWF
PUP4004,PUBLIC POLICY,4,yes,queued,FAU;FGCU;STU;UWF
QMB6305,QUANTITATIVE ANALYSIS,4,no,,EWU;UCF;USF;UWF
RED6546C,READING DIAGNOSIS,4,no,,FAU;FIU;UF;UWF
RTV2000,INTRODUCTION TO BROADCASTING,4,yes,queued,FSCJ;HC;SCFMS;UWF
RTV3511,VIDEO STORYTELLING,4,yes,queued,FIU;UCF;UF;UWF
SCE4320,SPECIAL METHODS: MIDDLE GRADES SCIENCE,4,yes,queued,FSU;UNF;USF;UWF
SOW4232,SOCIAL WELFARE POLICIES AND PROGRAMS,4,yes,queued,FAMU;FSU;UCF;UWF
SOW4403,RESEARCH METHODS IN SOCIAL WORK,4,yes,queued,FAMU;FAU;FSU;UWF
SOW4700,SOCIAL WORK AND CHEMICAL ADDICTION,4,yes,queued,FAMU;FAU;UNF;UWF
SOW5105,HUMAN BEHAVIOR AND SOCIAL ENVIRONMENT,4,no,,FAMU;FIU;FSU;UWF
SOW5324C,SOCIAL WORK PRACTICE II,4,no,,FAMU;FIU;FSU;UWF
SOW5532,FIELD PRACTICUM I,4,no,,FAMU;FIU;FSU;UWF
SOW6125,PSYCHOPATHOLOGY,4,no,,FAU;FIU;UNF;UWF
