course_id,title,num_inst,in_master,master_status,institutions
ART4935,SEMINAR,2,no,,UCF;UNF
ASH3402,CHINA'S EMPIRES,2,no,,FSU;UNF
ASH3404,MODERN CHINA,2,no,,FGCU;UNF
ASH6936,SEMINAR ON ASIAN HISTORY,2,no,,UCF;UNF
ASL3514,DEAF CULTURE,2,no,,UNF;USF
ASL4602,METHODS OF TEACHING AMERICAN SIGN LANGUAGE,2,no,,UNF;USF
AST2002L,ASTRONOMY LAB,2,no,,UCF;UNF
ATR2000C,INTRODUCTION TO SPORTS MEDICINE,2,yes,queued,UNF;UWF
ATR3112C,FIRST RESPONDER,2,no,,FSU;UNF
ATR4213C,ORTHOPEDIC AND INJURY ASSESSMENT II,2,no,,UCF;UNF
ATR4902,DIRECTED STUDY,2,no,,UNF;UWF
ATR5406C,CLINICAL MEDICINE,2,no,,UCF;UNF
ATR6308C,THERAPEUTIC INTERVENTIONS III,2,no,,UCF;UNF
ATR6505C,ATHLETIC TRAINING SEMINAR,2,no,,UCF;UNF
ATR6618C,APPLIED RESEARCH,2,no,,UCF;UNF
ATR6907,DIRECTED INDEPENDENT STUDY,2,no,,UCF;UNF
BCN4708,CONTRACTS - CODES & LAW,2,no,,FAMU;UNF
BCN4751C,HOUSING AND LAND DEVELOPMENT,2,no,,FAMU;UNF
BCN4930,SPECIAL TOPICS,2,no,,FIU;UNF
BCN4956,INTERNATIONAL STUDIES IN CONSTRUCTION,2,no,,UF;UNF
BCN5737,ADVANCED ISSUES IN CONSTRUCTION SAFETY AND HEALTH,2,no,,UF;UNF
BCN6315,ADVANCED CONST TECHNOLOGY,2,no,,FGCU;UNF
BCN6585,SUSTAINABLE CONSTRUCTION,2,no,,UF;UNF
BCN6728,CONSTRUCTION PLANNING AND SCHEDULING,2,no,,EU;UNF
BCN6933,BUILDING RESEARCH,2,no,,UF;UNF
BOT3712C,PLANT SYSTEMATICS & EVOLUTION,2,no,,FGCU;UNF
BOT4404L,PHYCOLOGY LAB,2,no,,FIU;UNF
BSC3057,INTRODUCTION TO ENVIRONMENTAL STUDIES,2,no,,SSCF;UNF
BSC4870,PRINCIPLES OF PHARMACOLOGY,2,no,,EFSC;UNF
BSC5905,DIRECTED STUDY,2,no,,UNF;UWF
BSC5936,SELECTED TOPICS IN BIOLOGY,2,no,,FSU;UNF
BSC6917,ADVANCED GRADUATE RESEARCH,2,no,,FAU;UNF
BSC6972,MASTERS THESIS RESEARCH,2,no,,FGCU;UNF
BUL4350,BUSINESS LAW II,2,no,,FAMU;UNF
BUL5810,LAW & THE BUSINESS ENVIRONMENT,2,no,,FSU;UNF
CAI5005,AI FOR ALL,2,no,,UNF;USF
CAP5605,ARTIFICIAL INTELLIGENCE,2,no,,FSU;UNF
CAP6635,ARTIFICIAL INTELLIGENCE,2,no,,FAU;UNF
CAP6776,INFORMATION RETRIEVAL,2,no,,FAU;UNF
CAP6777,WEB MINING,2,no,,FAU;UNF
CCJ4604,CRIME AND MENTAL ILLNESS,2,no,,UNF;USF
CCJ5079,CRIME MAPPING,2,no,,FSU;UNF
CCJ5934,SPECIAL TOPICS IN CRIMINAL JUSTICE,2,no,,UF;UNF
CCJ6489,ETHICS IN CRIMINOLOGY AND CRIMINAL JUSTICE,2,no,,UCF;UNF
CCJ6620,IMMIGRATION AND CRIME,2,no,,FIU;UNF
CCJ6974,PROJECT IN CRIMINAL JUSTICE,2,no,,FGCU;UNF
CEG4104,RETAINING WALL AND EMBANKMENT DESIGN,2,no,,UF;UNF
CEG6304C,TERRESTRIAL LASER SCANNING,2,no,,FAU;UNF
CEN6017,ENGINEERING OF SOFTWARE II,2,no,,UNF;UWF
CEN6091,ENGINEERING OF SOFTWARE,2,no,,FAU;UNF
CES3605,STRUCTURAL STEEL DESIGN,2,no,,FLPOLY;UNF
CES6144,MATRIX STRUCTURAL ANALYSIS,2,no,,UNF;USF
CGN4803C,SENIOR CAPSTONE DESIGN I,2,no,,FAU;UNF
CGN4804C,SENIOR CAPSTONE DESIGN II,2,no,,FAU;UNF
CGN4824,LAND DEVELOPMENT,2,no,,FGCU;UNF
CGN4931,SPECIAL TOPICS IN CIVIL ENGINEERING,2,no,,UNF;UWF
CGN4935,FE EXAM REVIEW SEMINAR,2,no,,FIU;UNF
CGN4955,STUDY ABROAD,2,no,,UCF;UNF
CGN6933,SPECIAL TOPICS IN CIVIL ENGINEERING,2,no,,UNF;USF
CGS1930C,STEM LLC SEMINAR,2,no,,NFC;UNF
CHI3400,CONVERSATION IN CHINESE,2,no,,FIU;UNF
CHI3930,SPECIAL TOPICS,2,no,,UCF;UNF
CHI4904,HONORS DIRECTED READING II,2,no,,UCF;UNF
CHM4273,DRUG DISCOVERY,2,no,,FAU;UNF
CHM4400,SURVEY OF PHYSICAL CHEMISTRY,2,no,,FAMU;UNF
CHM4931,SEMINARS IN CHEMISTRY,2,no,,UNF;UWF
CHM4940,SUPERVISED TEACHING,2,no,,UF;UNF
CHS4615,ENVIRONMENTAL CHEMISTRY,2,no,,UCF;UNF
CIS2935,SPECIAL TOPICS IN COMPUTER ADMINISTRATION,2,no,,HC;UNF
CIS3526,IT PROJECT MANAGEMENT,2,no,,NWFSC;UNF
CIS4325,SYSTEM ANALYSIS AND DESIGN,2,yes,queued,UNF;UWF
CIS4366,COMPUTER FORENSICS,2,no,,MDC;UNF
CIS6371,APPLIED CRYPTOGRAPHY,2,no,,UNF;USF
CIS6918,DIRECTED RESEARCH,2,no,,UCF;UNF
CIS6935,SEMINAR,2,no,,UF;UNF
CJC3410,METHODS OF OFFENDER TREATMENT,2,no,,FGCU;UNF
CJC4510,PUNISHMENT AND SOCIETY,2,no,,FIU;UNF
CJE5320,POLICE ADMINISTRATION,2,no,,FNU;UNF
CJE6168,MEDIA AND CRIME,2,no,,FGCU;UNF
CJE6268,MINORITIES AND CRIME,2,no,,UNF;USF
CJL4310,CRIMINAL LAW AND PROCEDURES,2,no,,EWU;UNF
CJL4510,COURT SYSTEMS AND PROCESSES,2,no,,FAU;UNF
CJL5120,CRIMINAL LAW,2,no,,FIU;UNF
CLP2180,STRESS MANAGEMENT,2,no,,EU;UNF
CLP6441C,INDIVIDUAL INTELLIGENCE TESTING,2,no,,UCF;UNF
CLP6445C,INDIVIDUAL PERSONALITY TESTING,2,no,,FAMU;UNF
CNT5505,NETWORKS/DISTRIBUTED PROCESSING,2,no,,FSU;UNF
CNT6167,INTERNET OF THINGS,2,no,,FAU;UNF
CNT6707,ADVANCED COMPUTER NETWORKS,2,no,,UCF;UNF
COM4301,COMMUNICATION RESEARCH,2,yes,queued,UNF;UWF
COM4430,INTERNATIONAL COMMUNICATION,2,no,,FIU;UNF
COM5126,ORGANIZATIONAL COMMUNICATION,2,no,,FSU;UNF
COP3855,ADVANCED WEB ANIMATION,2,no,,GCSC;UNF
COP4640,OPERATING SYSTEMS ENVIRONMENTS,2,no,,GCSC;UNF
COP4854,WEB FRAMEWORKS,2,no,,UNF;USF
COP5615,OPERATING SYSTEMS,2,no,,UF;UNF
COP5727,ADVANCED DATABASE SYSTEMS,2,no,,FLPOLY;UNF
COP6616,PARALLEL COMPUTING,2,no,,UCF;UNF
CPO3123,POLITICS & SOCIETY IN BRITAIN AND IRELAND,2,no,,FSU;UNF
CRW3930,SPECIAL TOPICS,2,no,,UCF;UNF
CRW4616,SCRIPTWRITING WORKSHOP II,2,no,,UCF;UNF
CRW5935,SPECIAL TOPICS IN CREATIVE WRITING,2,no,,FIU;UNF
CRW5944,INTERNSHIP,2,no,,UCF;UNF
CRW6905,DIRECTED STUDY,2,no,,UNF;UWF
CWR6007,ECOHYDRAULICS,2,no,,UCF;UNF
CWR6305,URBAN HYDROLOGY,2,no,,UNF;USF
CWR6820,COASTAL STRUCTURES,2,no,,UNF;USF
DEP3054,DEVELOPMENTAL PSYCHOLOGY,2,no,,JMVU;UNF
DEP4104,ADVANCED CHILD PSYCHOLOGY,2,no,,FGCU;UNF
DIE3213,NUTRITION THERAPY I,2,no,,KU;UNF
DIE3246,NUTRITION THERAPY II,2,no,,KU;UNF
DIE4125,FOOD SYSTEMS MANAGEMENT,2,no,,UF;UNF
DIE4515,PROFESS. & MANAGE. ISSUES FOR DIETETICS,2,no,,UF;UNF
DIE6248,CLINICAL NUTRITION AND ASSESSMENT,2,no,,UNF;USF
DIE6906,READINGS IN DIETETICS AND NUTRITION,2,no,,FIU;UNF
DIE6941,CLINICAL PRACTICE IN NUTRITION AND DIETETICS II,2,no,,UCF;UNF
DIE6943,CLINICAL PRACTICE IN NUTRITION AND DIETETICS IV,2,no,,UCF;UNF
DIG4931,SPECIAL TOPICS IN DIGITAL MEDIA,2,no,,IRSC;UNF
DIG4944C,PRODUCTION PRACTICUM,2,no,,UF;UNF
DIG5930,TOPICS IN DIGITAL HUMANITIES,2,no,,UF;UNF
DIG5944,INTERNSHIP,2,no,,UCF;UNF
EBD4243,INSTRL STRATEGIES FOR STUDENTS W EMOTNL HANDICAPS,2,no,,FIU;UNF
ECO3411,BUSINESS AND ECONOMIC STATISTICS,2,no,,IRSC;UNF
ECO3421,ECONOMETRICS,2,no,,FAMU;UNF
ECO4956,STUDY ABROAD IN ECONOMICS,2,no,,UF;UNF
ECO6426,APPLIED ECONOMETRICS,2,no,,FAU;UNF
ECO6427,MICROECONOMETRICS,2,no,,FAU;UNF
ECO6433,ECONOMIC FORECASTING,2,no,,FIU;UNF
ECO6930,SPECIAL TOPICS,2,no,,FAU;UNF
ECP4413,GOVERNMENT AND BUSINESS,2,no,,FSU;UNF
EDA6191,TEAM LEADERSHIP AND DEVELOPMENT,2,no,,FAMU;UNF
EDA6196,LEADERSHIP AND LEARNING ORGANIZATIONS,2,no,,UNF;UWF
EDA7192,EDUCATIONAL LEADERSHIP,2,no,,UCF;UNF
EDA7421,RESEARCH DESIGN SEMINAR 2: PROPOSAL DEVELOPMENT,2,no,,FAU;UNF
EDA7979,ADVANCED RESEARCH,2,no,,UF;UNF
EDE6225,PROBLEMS IN CURRI & INSTR: ELEMENTARY,2,no,,UNF;USF
EDE6935,SPECIAL TOPICS,2,no,,UCF;UNF
EDF4466,CLASSROOM ASSESSMENT & EVALUATION TECHNIQUES,2,no,,UCF;UNF
EDF6237,PRINCIPLES OF LEARNING AND INTRODUCTION TO CLASSROOM ASSESSMENT,2,no,,UCF;UNF
EDF6480,FOUNDATIONS OF  EDUCATIONAL RESEARCH,2,no,,FSU;UNF
EDG3322,ELEMENTARY FIELD EXPERIENCE II,2,no,,FIU;UNF
EDG3323,THE LEARNING PROCESS,2,no,,FGCU;UNF
EDG3324,EFFECTIVE TEACHING PRACTICES,2,no,,FAU;UNF
EDG6348,INSTRUCTIONAL COACHING FOR ENHANCED STUDENT LEARNING,2,no,,UF;UNF
EDG6937,SPECIAL TOPICS,2,no,,FAU;UNF
EDG7224,CRITICAL PEDAGOGY,2,no,,UF;UNF
EDG7359,PROFESSIONAL DEVELOPMENT AND TEACHER LEARNING,2,no,,UF;UNF
EDG7932,SPECIAL TOPICS,2,no,,FAU;UNF
EDH6050C,WOMEN AND HIGHER EDUCATION,2,no,,FIU;UNF
EDH6058,COMPARATIVE HIGHER EDUCATION,2,no,,FAU;UNF
EDH6401,HIGHER EDUCATION POLICY,2,no,,FSU;UNF
EDH6946,INTERNSHIP,2,no,,UCF;UNF
EDS6130,HUMAN RESOURCE DEVELOPMENT IN EDUCATION (OPERATIONAL LEADERSHIP I),2,no,,UCF;UNF
EEC3266,PROGRAM PLANNING FOR INFANTS & TODDLERS,2,no,,SPC;UNF
EEC3408,COMMUNITIES - FAMILIES AND YOUNG CHILDREN,2,no,,FIU;UNF
EEC4203,PRIMARY EDUCATION II,2,no,,UNF;USF
EEC4321,MATHEMATICS FOR YOUNG CHILDREN,2,no,,UNF;USF
EEC4912,DIRECTED INDEPENDENT RESEARCH,2,no,,UCF;UNF
EEC6205,EARLY CHILDHOOD CURRICULUM,2,no,,UF;UNF
EEC6261,THE HISTORY AND PHILOSOPHY OF EARLY CHILDHOOD EDUCATION,2,no,,FIU;UNF
EEE4309C,ELECTRONICS II,2,no,,UCF;UNF
EEL4955,STUDY ABROAD,2,no,,UCF;UNF
EEL5563,FIBER OPTICS,2,no,,FAMU;UNF
EEX3754,BUILDING FAMILY - COMMUNITY AND SCHOOL PARTNERSHIPS,2,no,,FAU;UNF
EEX4024,DISABILITY LAWS AND POLICIES,2,no,,MDC;UNF
EEX4101,LANGUAGE AND SPEECH DISORDERS,2,no,,FAU;UNF
EEX4255,CURRICULUM FOR TEACHING STUDENTS WITH EXCEPTIONALI,2,yes,queued,UNF;UWF
EEX4616,CLASSROOM MGMT OF LEARNER WITH EXCEPTIONALITIES,2,no,,FAU;UNF
EEX4840,LITERACY PRACTICUM FOR ALL LEARNERS,2,no,,FAU;UNF
EEX5619,ABA IN DEV. DISABILITIES AND AUTISM,2,no,,FIU;UNF
EEX6259,LITERACY II FOR STUDENTS WITH EXCEPTIONALITIES,2,no,,FAU;UNF
EEX6515,SPECIAL EDUCATION POLICY AND LEADERSHIP,2,no,,FAU;UNF
EEX6615,BEHAVIOR ASSESSMENT AND INTERVENTION SELECTION,2,no,,FAU;UNF
EEX6664,APPLIED BEHAVIOR ANALYSIS IN EDUCATION,2,no,,FIU;UNF
EEX6668,BEHAVIORISM,2,no,,UCF;UNF
EEX6669,ORGANIZATIONAL BEHAVIOR MANAGEMENT,2,no,,UCF;UNF
EEX6766,ASSISTIVE TECHNOLOGY FOR EDUCATORS,2,no,,FAU;UNF
EEX6841,PRACTICUM IN SPECIAL EDUCATION,2,no,,UF;UNF
EEX6848,SEMINAR IN SPECIAL EDUCATION: ISSUES AND TRENDS,2,no,,FIU;UNF
EEX6849,GRADUATE TEACHING PRACTICUM,2,no,,FAU;UNF
EEX6936,SPECIAL TOPICS,2,no,,UF;UNF
EIN4905,DIRECTED INDIVIDUAL STUDY,2,no,,UF;UNF
EIN4949,COOPERATIVE EDUCATION,2,no,,UCF;UNF
ELD4230,CURRICULUM FOR TEACHING STUDENTS WITH LD,2,no,,FIU;UNF
EMA3010,MATERIALS 1,2,no,,UF;UNF
EMA4930,SPECIAL TOPICS IN MATERIALS ENGINEERING,2,no,,FSU;UNF
EMA5504,MATERIALS CHARACTERIZATION,2,no,,UCF;UNF
EMA5814C,COMPUTATION MATERIAL PHYSICS,2,no,,FAMU;UNF
EMA6973,THESIS-SPECIALIST,2,no,,UCF;UNF
EME3044,ISSUES AND TRENDS IN EDUCATIONAL TECHNOLOGY,2,no,,UF;UNF
EME3351,ADULT LEARNING THEORY AND CURRICULUM DEVELOPMENT,2,yes,queued,UNF;UWF
EME3624,TRAINING NEEDS ASSESSMENT,2,yes,queued,UNF;UWF
EME4043,INSTRUCTIONAL TECHNOLOGY LEADERSHIP,2,yes,queued,UNF;UWF
EME4083,PROGRAM EVALUATION IN INSTRUCTIONAL DESIGN AND TECHNOLOGY,2,yes,queued,UNF;UWF
EME4674,DEVELOPMENT OF INSTRUCTIONAL MATERIALS,2,yes,queued,UNF;UWF
EME4684,LEARNING DESIGN AND TECHNOLOGY CAPSTONE,2,yes,queued,UNF;UWF
EME5403,TECHNOLOGY IN EDUCATION,2,no,,FAMU;UNF
EME6226,GAMIFICATION OF LEARNING,2,no,,UCF;UNF
EME6409,INTERACTIVE DISTANCE EDUCATION,2,no,,UNF;UWF
EME6678,EFFECTIVE TRAINING DESIGN AND DEVELOPMENT,2,no,,UNF;UWF
EME6909,RESEARCH REPORT,2,no,,UCF;UNF
EML3535C,MODERN ENGINEERING CAD,2,no,,FLPOLY;UNF
EML4301C,CONTROL OF MACHINERY,2,no,,UCF;UNF
EML4507C,FINITE ELEMENT ANALYSIS AND DESIGN,2,no,,UF;UNF
EML4541,FATIGUE AND FRACTURE MECHANICS,2,no,,FLPOLY;UNF
EML4806,ROBOTICS ENGINEERING,2,no,,FIU;UNF
EML4911,SUPERVISED UNDERGRADUATE RESEARCH,2,no,,FIU;UNF
EML4950C,FORMULA RACE CAR,2,no,,FLPOLY;UNF
EML5131,COMBUSTION,2,no,,UF;UNF
EML5808,ROBOTICS ENGINEERING II,2,no,,FIU;UNF
EML6311,ADVANCED CONTROLS,2,no,,UNF;USF
EML6972,RESEARCH FOR ENGINEERING THESIS,2,no,,UF;UNF
ENC3202,BUSINESS WRITING,2,no,,TCF;UNF
ENC3254,PROFESSIONAL AND PUBLIC WRITING,2,no,,UF;UNF
ENC3375,RHETORIC IN POPULAR CULTURE,2,no,,UCF;UNF
ENC4415,RHETORIC IN THE DIGITAL HUMANITIES,2,no,,UCF;UNF
ENC5235,GRANT WRITING,2,no,,FIU;UNF
ENC5935,SPECIAL TOPICS IN COMPOSITION,2,no,,FIU;UNF
ENC6702,COMPOSITION THEORY AND PRACTICE,2,no,,FIU;UNF
ENC6905,DIRECTED STUDY,2,no,,UNF;UWF
ENT3173,FRANCHISING,2,no,,FSU;UNF
ENT3204,SCALING VENTURES,2,no,,FGCU;UNF
ENT4183,TECHNOLOGY ENTREPRENEURSHIP,2,no,,UCF;UNF
ENT6248,CORPORATE ENTREPRENEURSHIP,2,no,,FGCU;UNF
ESC2000L,DISCOVERING EARTH SCIENCE LAB,2,yes,queued,UNF;UWF
ESE6947,PROFESSIONAL INTERNSHIP,2,no,,FIU;UNF
EUH3120,MEDIEVAL EUROPE,2,no,,FAMU;UNF
EUH3241,THE HOLOCAUST,2,no,,FGCU;UNF
EUH3462,MODERN GERMANY,2,no,,FAU;UNF
EUH3511,TUDOR AND STUART ENGLAND,2,no,,FIU;UNF
EUH4932,SPECIAL TOPICS,2,no,,UCF;UNF
EUH5125,THE CRUSADES,2,no,,FSU;UNF
EUH6905,DIRECTED STUDY,2,no,,UNF;UWF
EVR3008,ENVIRONMENTAL FOUNDATIONS,2,no,,UCF;UNF
EVR3083,ENVIRONMENTAL PROFESSIONAL PREPARATION,2,no,,FAMU;UNF
EVR3356,MARINE RESOURCES SUSTAINABILITY,2,no,,EU;UNF
EVR3905,DIRECTED STUDY,2,no,,UNF;UWF
EVR4356,COASTAL AND MARINE ENVIRONMENTAL POLICY,2,no,,FIU;UNF
EVR4957,ENVIRONMENTAL STUDY ABROAD,2,no,,FAU;UNF
EXP3104,SENSORY PROCESSES,2,no,,UF;UNF
EXP3680C,COGNITIVE PSYCHOLOGY,2,no,,SFBC;UNF
EXP6506,LEARNING AND COGNITION,2,no,,UCF;UNF
FAS5355,ADVANCED COASTAL FISHERIES MANAGEMENT,2,no,,FAMU;UNF
FIL3831,BLACK CINEMA,2,no,,UCF;UNF
FIL3832,HORROR FILMS,2,no,,FGCU;UNF
FIL3833,FILM GENRE,2,yes,queued,UNF;UWF
FIL3930,SPECIAL TOPICS,2,no,,UCF;UNF
FIL4828,INTERNATIONAL CINEMA,2,no,,FAU;UNF
FIL4839,FILM NOIR,2,no,,UNF;USF
FIL4843,ASIAN CINEMA,2,no,,FAU;UNF
FIL4945,PROFESSIONAL INTERNSHIP,2,no,,FSU;UNF
FIL6905,DIRECTED STUDY,2,no,,UNF;UWF
FIN3450,FOUNDATIONS OF FINTECH,2,no,,FSCJ;UNF
FIN4126,SEMINAR IN FINANCIAL PLANNING,2,no,,KU;UNF
FIN4540,FIXED INCOME,2,no,,FSU;UNF
FIN4901,DIRECTED STUDIES,2,no,,STU;UNF
FIN4956,STUDY ABROAD IN FINANCE,2,no,,UF;UNF
FIN6314,BANKING AND FINTECH,2,no,,UF;UNF
FIN6545,FIXED INCOME ANALYSIS,2,no,,UF;UNF
FIN6957,STUDY ABROAD IN FINANCE,2,no,,UF;UNF
FOL2952,FOREIGN LANGUAGE STUDY ABROAD,2,no,,FAU;UNF
FOS4041L,FOOD SCIENCE LABORATORY,2,no,,FIU;UNF
FRE2240,INTERMEDIATE FRENCH I,2,no,,UNF;USF
FRE3350,READINGS IN FRENCH LITERATURE,2,no,,FAMU;UNF
FRT3550,FACES OF FRANCE,2,no,,FGCU;UNF
FRT3800,FRENCH TRANSLATION SKILLS,2,no,,FGCU;UNF
FSS1202L,FOOD PRODUCTION I,2,no,,NWFSC;UNF
GEA3405,GEOGRAPHY OF LATIN AMERICA,2,no,,UF;UNF
GEB3361,INTERNATIONAL BUSINESS,2,no,,MAU;UNF
GEB4104,SMALL BUSINESS CONSULTING,2,no,,UCF;UNF
GEO4956,STUDY ABROAD IN GEOGRAPHY,2,no,,UF;UNF
GEO6936,GRADUATE SEMINAR,2,no,,UNF;UWF
GEY3503,ASSISTED LIVING FACILITY ADMINISTRATION,2,no,,UNF;USF
GEY6813,AGING CAPSTONE,2,no,,UNF;USF
GRA2108C,DESIGN STUDIO,2,no,,UNF;VC
GRA3174C,POSTER DESIGN,2,no,,FAU;UNF
GRA4119C,PACKAGE DESIGN,2,no,,UNF;USF
GRA4137C,ADVANCED WEB DESIGN,2,no,,UNF;USF
GRA4179C,SOCIAL DESIGN,2,no,,UNF;USF
GRA4884C,ADVANCED MOTION GRAPHICS,2,no,,FSCJ;UNF
GRA4915,DIRECTED INDIVIDUAL STUDY,2,no,,FAU;UNF
HIM6121C,HEALTH INFORMATION REGULATORY COMPLIANCE,2,no,,UCF;UNF
HIM6122C,SYSTEM ANALYSIS AND DESIGN,2,no,,UCF;UNF
HIM6123C,CLINICAL WORKFLOW DESIGN AND RE-ENGINEERING,2,no,,UCF;UNF
HIM6667,HEALTH INFORMATICS AND INTEROPERABILITY,2,no,,UNF;USF
HIS4491,HISTORY OF MEDICINE AND SOCIETY,2,yes,queued,UNF;UWF
HIS5077,ORAL HISTORY,2,no,,FSU;UNF
HSA3173,HEALTH CARE ACCOUNTING,2,no,,FNU;UNF
HSA4955,STUDY ABROAD,2,no,,UCF;UNF
HSA6177,HEALTH CARE FINANCE,2,no,,UF;UNF
HSA6186,HEALTHCARE LEADERSHIP AND ORGANIZATIONAL THEORY,2,no,,FIU;UNF
HSA6187,MANAGING HUMAN RESOURCES AND HEALTH PROFESSIONS,2,no,,FIU;UNF
HSA6196,HEALTHCARE DATA ANALYTICS,2,no,,UF;UNF
HSA6512,HEALTH CARE LEADERSHIP,2,no,,UCF;UNF
HSA6908,INDEPENDENT STUDY,2,no,,UCF;UNF
HSA6940,MHA INTERNSHIP,2,no,,UF;UNF
HSA6958,STUDY ABROAD,2,no,,UCF;UNF
HSA7706,RESEARCH METHODOLOGIES,2,no,,UF;UNF
HSC3301,HEALTH PROGRAM FOR ELEMENTARY SCHOOL,2,no,,FAMU;UNF
HSC3304,PUBLIC HEALTH STRATEGIES,2,no,,EWU;UNF
HSC3553,PATHOPHYSIOLOGY,2,no,,FAMU;UNF
HSC4102,ESSENTIALS OF HEALTH BEHAVIOR,2,no,,FAMU;UNF
HSC4134,EMOTIONAL HEALTH AND COUNSELING,2,no,,UF;UNF
HSC4150,IMPACTS OF SUBSTANCE ABUSE,2,no,,FGCU;UNF
HSC4238,PROMOTING PHYSICAL ACTIVITY & HEALTHY EATING,2,no,,EWU;UNF
HSC4670,GLOBAL SEXUALITY AND REPRODUCTIVE HEALTH,2,no,,EWU;UNF
HSC4674,GLOBAL HEALTH: WATER - SANITATION AND HYGIENE,2,no,,EWU;UNF
HSC4736,INTRODUCTION TO CLINICAL TRIALS,2,no,,EWU;UNF
HSC4814,COMMUNITY HEALTH PRACTICUM,2,no,,FGCU;UNF
HSC6586,HEALTH AND WELLNESS COACHING,2,no,,UCF;UNF
HSC6587,PUBLIC HEALTH PROGRAM PLANNING,2,no,,UNF;UWF
HSC6603,THEORETICAL FOUNDATIONS OF BEHAVIOR CHANGE,2,no,,UF;UNF
HSC6625,GLOBAL HEALTH,2,no,,UF;UNF
HSC6735,PUBLIC HEALTH RESEARCH,2,no,,UF;UNF
HSC6908,INDEPENDENT STUDY,2,no,,UCF;UNF
HUN6522,PUBLIC HEALTH NUTRITION,2,no,,FIU;UNF
HUN6612,NUTRITION EDUCATION AND COUNSELING,2,no,,UNF;USF
HUN6911,SUPERVISED RESEARCH,2,no,,FSU;UNF
IDC2000C,THE BEAUTY AND JOY OF COMPUTING,2,no,,UNF;USF
IDC2002,AI FOR ALL,2,no,,FIU;UNF
IDH2934,HONORS SPECIAL TOPICS,2,no,,SFSC;UNF
IDH2935,HONORS SELECTED TOPICS,2,no,,SFSC;UNF
IDH3705,HONORS FACILITATION,2,no,,FGCU;UNF
IDH4910,HONORS UNDERGRADUATE RESEARCH,2,no,,UNF;USF
IDS3053,INTERDISCIPLINARY RESEARCH METHODS,2,no,,UCF;UNF
INR4703,INTERNATIONAL POLITICAL ECON,2,no,,FGCU;UNF
INR6705,INTERNATIONAL POLITICAL ECONOMY,2,no,,FIU;UNF
INR6908,INDEPENDENT STUDY,2,no,,UCF;UNF
INR6946,INTERNSHIP,2,no,,UCF;UNF
INR6971,THESIS,2,no,,UCF;UNF
INS3003,INTRODUCTION TO INTERNATIONAL AFFAIRS,2,no,,FSU;UNF
INS4905,DIRECTED INDEPENDENT STUDY,2,no,,UF;UNF
INS4930,SENIOR RESEACH SEMINAR,2,no,,UF;UNF
INS4941,INTERNATIONAL AFFAIRS INTERNSHIP,2,no,,FSU;UNF
INT4947,INTERPRETING PRACTICUM,2,no,,UNF;USF
JOU3004,PRINCIPLES OF JOURNALISM,2,no,,UCF;UNF
JOU3109C,MULTIMEDIA WRITING,2,no,,UF;UNF
JOU3342,MEDIA CONVERGENCE,2,yes,queued,UNF;UWF
JOU4214,ADVANCED DESIGN,2,no,,UF;UNF
LAE3210,LITERACY,2,no,,KU;UNF
LAE6338,TEACHING WRITING - 6-12,2,no,,FIU;UNF
LAH3300,LATIN AMERICA,2,no,,UF;UNF
LAH4741,COLD WAR IN LATIN AMERICA,2,no,,FAU;UNF
LAH5934,TOPICS IN LATIN AMERICAN HISTORY,2,no,,UF;UNF
LAH6905,DIRECTED STUDY,2,no,,UNF;UWF
LDR3003,INTRODUCTION TO LEADERSHIP,2,no,,UNF;USF
LIS3021,LIBRARY AND ARCHIVAL FOUNDATIONS,2,no,,FSU;UNF
LIT3213,LITERARY THEORY,2,no,,FAU;UNF
LIT4243,MAJOR AUTHORS,2,no,,FAU;UNF
LIT4905,DIRECTED STUDY,2,no,,UNF;UWF
LIT4934,ADVANCED TOPICS IN CRIT THEORY,2,no,,FGCU;UNF
LIT5934,SPECIAL TOPICS,2,no,,FIU;UNF
LIT6246,MAJOR AUTHORS,2,no,,FAU;UNF
LIT6855,CULTURAL STUDIES: ISSUES,2,no,,UF;UNF
MAD6405,NUMERICAL ANALYSIS,2,no,,UNF;UWF
MAN4029,SERVICE OPERATIONS,2,no,,FAU;UNF
MAN4064,CRISIS MANAGEMENT,2,no,,FIU;UNF
MAN4312,EMPLOYEE RELATIONS,2,no,,LSSC;UNF
MAN4942,MANAGEMENT INTERNSHIP,2,no,,FAMU;UNF
MAN6501,OPERATIONS MANAGEMENT,2,no,,FAU;UNF
MAN6724,STRATEGIC MANAGEMENT,2,no,,UF;UNF
MAN6726,STRATEGIC MANAGEMENT,2,no,,FIU;UNF
MAN6789,SOCIAL MEDIA FOR MANAGERS,2,no,,FNU;UNF
MAP3170,INTRODUCTION TO ACTUARIAL MATHEMATICS,2,no,,UNF;USF
MAP6195,ANALYSIS OF LARGE DATA SETS,2,no,,UCF;UNF
MAP6336,ORDINARY DIFFERENTIAL EQUATIONS,2,no,,FAU;UNF
MAP6385,SCIENTIFIC COMPUTING,2,no,,UCF;UNF
MAS4156,(GM)VECTOR ANALYSIS,2,no,,UF;UNF
MAS4932,SPECIAL TOPICS,2,no,,UCF;UNF
MAS6218,TOPICS IN NUMBER THEORY,2,no,,FAU;UNF
MAS6938,SPECIAL TOPICS,2,no,,UCF;UNF
MCB3930C,SPECIAL TOPICS,2,no,,UCF;UNF
MGF1113,MATHEMATICS FOR TEACHERS,2,no,,FSWSC;UNF
